address,allocation
0x61462c516e3d50970fce8861e78b31ae02efe422,153.6618896
0x0010ea9fdc248aa69f224eaef5a74206100d70e8,145.7295117
0x01e58dfddde18bc7ab7935d585ffaef4a797852b,145.7295117
0x029556c471db754f171bce38da07b9e28aaf071d,145.7295117
0x03862ab0cb8e2cb35b56d318b932e43e20876bd4,145.7295117
0x0502dd1858d51911aff9ae85b00019cb69b3a25a,145.7295117
0x07d60e96be6eb2d65c9820eda87e38f6a1af06ea,145.7295117
0x097fbba2912555076d3266794460ce9617b262ec,145.7295117
0x0a9f51905994e4bc44af3ca69021a161832ab506,145.7295117
0x0cd02fa553c36ff22fc13f889b86ac581f05aa04,145.7295117
0x0f4380ea61f76a811ba16d1150864068901b8e8b,145.7295117
0x1925d9089ca21278a63c97344a0289b9e3a569cf,145.7295117
0x1c598b9ce6c62e50f865863cb8f7de78272d7e93,145.7295117
0x21856ac1a94fb24d54dc2dff1500372a1fbe1ab4,145.7295117
0x2cbb8bb8e1a47cd71668f697c8788da987b895a7,145.7295117
0x3d50903124d50a9ea92f68ca13b290a6ad1fbd7a,145.7295117
0x7fc46de7477fbf4fce71f8c85c477e8a1c8581aa,145.7295117
0x9618e61af1358155a35aed49c0cb1f86c5be6191,145.7295117
0xada1d6af9cbd228d259b5946f1bee9330d9920e2,145.7295117
0xb20337753021b2da21365b80c07791cd99782767,321.5295117
0xbfe0f5cdb1096630b96e3db0f7c8307afb350697,145.7295117
0xa6db4f00321b35548b4ceeacbe54c3d4c34b33bc,356.1459023
0x68179f276f9b46a0e66f8900cf073e395cf8888c,144
0x4967f8e579a03ac67ba43d20080bb8b70ed12d45,143.1618896
0xf534e1b210319e8a94f69db9c5423eca4295cb5c,139.8571429
0xa34c11996245dfdaa2c84dfa148d3be6d5f7d578,137
0x48b2a37603be225891af6d4f9e91f05488e1c471,134.2971338
0xc78cd583ab1443356d745af6a450a9c0f978f2a2,134
0xf756a96f65af4d3d3ff297113f2d6f257e332160,133
0xc1d7bd88f3c637948e8346dcf834cd42df630e59,133
0xb65e7fd4a2bf78c1c048d47dfec7b5d11645351e,132.48
0x7f1ef20773d3404fdc4906efb04666bb96a44af8,483.225127
0x0a387d79ff82649cf0ff92f9e8a6917d01ca7309,130
0x737e0802f500b49ef0d2a275b3a1b70c3429aa2b,130
0xd9d29aa82fb03c2749375ca010f77ed88f799d73,130
0xa85ce272a52b91f3847dc3b93278527095b583c3,130
0x6fc27dad9e166258d9c9251f051eaca537d8c723,130
0xf0b18702e65be8a458b3d83bcca8ab18f49f63ad,130
0x3e6b74838041d2c88a25cabd51e2b4c18672a9ab,130
0x6c9cece57d9e13bd5453f413fb7bcc4707366d9b,130
0x5ea8ff7fc14ec0931f4c75ad634dd0d13a172ae8,130
0x5ba1a0d6fc380855db297191f13d6e135ca309e2,130
0x57c0e6233892ae1d4dea54677c5ddb689895bb5e,130
0x9093ad1bf01cd5b52674a1cc83317ef2c719047b,130
0x1eb4bb916ecb405896df4f233001dcb9c2ae5ed5,130
0xa4d313f6e8bb7ff51e534a60ffd9074435991925,130
0xde3d19452414b1a8cd06f66a07b199bef8fff733,130
0x005628e5a69992e08aceba34139d9c167968013c,130
0xd8a8e740cfbeda9c1c1792ba86fc998a6705d9d7,130
0xeef2d11463d65aa0ddd92496ab1fbb67b580ac10,130
0xa5fe10fe6f1d3b51708de35235242d86f719d24e,130
0x789af6b385600593a5d1549c80bbb79380069070,130
0x7dfbf463b5de897c859c3053d4d614d0c4ca6b34,130
0x57c217f8920fb2e919c7cdaf3dbb56d4f763584d,130
0x0315895570a2fa3e6d27082d0ed3966de5c1397a,130
0x45172b147ef9fe627568bc7e3b46235ae4dafcb6,130
0x1d0429cde9ec24e438d49c6ee40b6a69d9ee8d98,130
0xbff0cb34e7754ddddb58fec654892c039e848e71,130
0xbedd5c6afa83c2bcff9dd54ea23019d79737c1fa,130
0x70084cb56216c98ff6a8e57ecd3e42feac3fa0ec,130
0x1d998ca15f96ed748b4f6b052adf27605d8e3991,130
0x5a5d4f499f6a4797b569a57695bbcd10b352e27d,130
0x77eb51783de27a05625f8328a622667ffa11b9ca,130
0xe13f182f73705a843a1fe3283d35379c2f64f29d,130
0x93916713e681b298c69f478aab041e6933199008,130
0xeea9b2b597c607649fd01ef1925688dba2688c83,130
0x56d409c3bf7d5a12ffc2103faa370ac6cfb126c4,130
0xc97f49f0303bbed40b9abad6342772dc9726ba6c,130
0x40cd3c84cdfdbbf5dc4e6e17b1f3cd24f7b80d33,130
0xdd24174a06b293eb45cd7215f7733a343a5f4d4b,130
0x3838a0c03d4815d1830271784bda6adc1eaf6726,130
0xf257b854ba5b50849a18bb366463377bae25c4c4,130
0x70e1d1477da247188fe6220b1b727c40a11b2ca9,130
0x8ee2d2be803b45cd3c22e2aea7493a1bf63e6221,130
0x783481a46825b63361198130a5fde82232b821fc,130
0x7ac66af3d08b2be907bde2762cb8d3b3f8260d96,130
0xf453e9a44efe4d59f76eba492532b086e8ff301c,130
0x450c6ead584fbe9da00913890efaed505c73250f,130
0xcb94dfe63179d94b2edc4efb1755b231e197ff7f,130
0x33cef22e663502287126a0f959ff4efeb7f52837,130
0x57257ab212a672edb9b5ae91042ca81514b7037b,130
0x9e40b60cbb312bf931a36ff50d0e8474f9cafb9e,130
0xe25677108aa003b1ebd0de16d3cc89c6982a0c2c,130
0x006fe4dc8efc1197d0992edf8359b878fef7d72f,130
0xaac623d90dff164d4b362b835bff9891df5bdc4d,130
0x4b4ad5e0ad35916d0b8842f37f061f04fb5b1dc8,130
0xbc78077ec723cd2f9978c7995327b225354a6d2f,130
0x1a75cd34f3840d5761bf3764e306d6d593f60a5b,130
0x8297337fcf036b2e0bdb815b1b482a79dc945945,130
0xaf37028ae42d0da6048903d315f25df2a2481d93,130
0x48f040208898c6660874f690b87fb18dd62ba398,130
0x41102c5d921b9ff56b65c722b3ae16997cc816b5,130
0x533de23b383bd07432e7a88169d83b95ae31cebf,130
0xdf2645fc1253a4dbe1e0e902bd42373a01bf243b,130
0x5bc2ba17bfe2c848007e9d57480bfb460ee6cb85,130
0xc08238aff7ad69535591f16b05ce7e7ce830ce3f,130
0xbc342f21149dd6104f98390d0b2d00052a5490ef,130
0x21c82e7e2dd16c40806bf5db46802aaf3eab80a5,130
0xabcf615e500f26a31c5fb392c2558ac0b8e7cb30,130
0xe5ef973b0ff018ea1e69540d70c66cbe04d6a057,130
0x8e46a15fbb6822290e60ceee21ed92ae69d77bd0,130
0x985797fe3be4a58cf61f4350751c672e7a74841a,130
0xe9f265d093faf863df97f1c81f7796682d5719ac,130
0x8bf6f676cb06b35712b10fab958ffb5b2676d6e0,130
0xeadb411d57a7d25a34a86a85b39583bd0598b225,130
0x07cbe8c9ce03ea58642e4201dd44084eb5c5598c,130
0xd30ddc4094051427e49a7327655224651d72ecc9,130
0x907c4064014a8ae1869b58d1f71ed93d7dd5ac23,130
0x0b272d6afab73028d6c8ac520dc2134012fe6b2f,130
0x263836af2633be2792a7477247ad4bf281b3e4fc,130
0x25b071198e564610edb9025f33d5e5d62a65c03d,130
0x7f6f034140cf4eaf3df0be24f2f11717a8357bee,130
0x54ac0baa42c596e754dec04e2fca8cdcb6c81558,130
0x6d98e8ee770437caf2ae11903b0e17769e895510,130
0x82a974db0191e55b06c327278a510ed79965c4a1,130
0x2dc03b5fa0ad67fe60a26c2ddac193342998ba87,130
0x013bca9611777fba1e7828898b565b8d27e995cf,130
0xc35562f7f1fa5524c2a69e5b4f8bd4b8fbbe90fe,130
0xd73536dc81227d1e6690e7a9423e7573c11d5e8d,130
0x54a5aa23641dc14bba74f79b72f0144cacc6eaac,130
0x3551625dade28fefe3068336e8fa62d4e87efc8f,130
0xf2f955f3c68d9b016deddbbd9bb579dc7815954d,130
0x9df152ddfb98501f53941f56e11dee2cd4a916a0,130
0xe498d3fb9c103b07ee346d1c7f87fcf3f405a9f3,130
0x52ba6fb4efda78e785a92bd877905c75f06f9798,130
0xbd826ea74a4b33250703ea03efca33bac9051b1c,130
0xffe64a0536d38689a6cfcdf10644a79855947f97,130
0xb07e4602e3330a1c72b4534934d5bbbf07e0f232,130
0xc3c7148b11bce845e64a2f6921b40cbd299fae0a,130
0x830401b2830b259428bbe71d6b2fe82428de49ad,130
0xc3e65401f61c1bf9a30fce304a29a32d8049d820,130
0xfcf848355d8751b52c25d84480c6b033eb71635e,130
0x80894b342f63c2e7aeb8585d3f3817b0e4949234,130
0xdb989a4e7c0b981809ee7959fdda5826b7593c10,130
0x0815b05a71b75e533b2992a257201c44f77a0b0b,130
0xf4a562d6c560a2a4b60431bb8b8bc6e54f7d327d,130
0xd171e225a17d5dc7e765baca6133300265ec6462,130
0xc72b99a8ecc2c0b03dedb233dcf60c294c578276,130
0xa7877b952dfc0728f09a01d3bc6bdbfab2bb0566,130
0x7bc935d4f5effaef4d1ba10e7af359a39afbd649,130
0x3c634fbe9fd7116fab17b40b94011b7a4c14608e,130
0x94394a0e4034025b036294e3421ca03cb7b47182,130
0xe0414cb804a570b74010bb92fb82b26e228bb594,130
0x2eaf0c327abaad31eee741ed94c091da3a57970d,130
0xcc81d92abd35f77abfb705a47648cf6b4415daa5,130
0x1a414a0ee384814674a1f77af40f20679b5dd0d5,130
0x13988fab73ebc7a0d344f4d7cda60ee5088a31dc,130
0x3ecfd2ed27e65efcfdf32996034fb8699abbf9f9,130
0x5bed5b1dd3ee31a454c193e82824a165fa9d50b2,130
0x49de10d0515f2839d2746aedc8ebb60c632aa71a,130
0xcb3acbcefdce98da47664a8e72ad03514b146db9,130
0x93684ea3634c2aaad68bb43920b310d282a84d9c,130
0x2b58fdd33644ccc726fe49c4fc6019d892a98bec,130
0xf3a4605c0c9ea0a555f104834de1e98f8e740ffa,130
0x1d9a2e7641762bbc9cb3c692cf9eee840040f6f9,130
0xeee0f327f9b1a37c90c3898431c0e3ab1a51ad5b,130
0x14be8db69cfd09fd0960d5228b0100a8440e526c,130
0x54372f6a267c85a257a49ed5e4dfe3b30a6b11f2,130
0x57c2804eca09546e35e3b8e1c68a83902f4985ab,130
0x29d2ce6de6bfe4250b1778e4dccf0c817d26fa7f,130
0x0f962f9bef087a82085a664b4ae7a55fdf08f3b2,130
0xb294f7f50f09f5047f711265a018fbead36faa79,130
0xc1d5413f3a79b9264eceede93afac72fe04addba,130
0x0510e6e3a29863ca2e981b3c2a90c3cc81639e0f,130
0x903703d509ff43736130d0b902502ec958210fa3,130
0xd4456a83531f153e6124e9462b0011f531e924ca,130
0x28232f879833a9f8663321323fdac537146899fc,130
0x0a9b8db081b1cb242cccdcc734f7e139010bb154,130
0x1bd768a33812b10968b21a149102cfe56ee16977,130
0x972e1e347de2e639a043b82c56b3699e32fd3923,130
0xf3973fbbe8fbab3d4f793998d9320d601e43039f,130
0xbd386867dbe168ff64a7a63f4123a2ad22b4b6fe,130
0x112485f379363556ea2d85f0f417fca0da6b5442,130
0x3747f94c171987a44856d88a1d35ff611cda5650,130
0x5c02f4229c6c19bc6216079669fec58238cf903f,130
0xadc97356fc234769d2087c0644fe82dd08184fab,130
0x66b8cf6e46a84fe7c43ac2cc3a768220be96f637,130
0x01d1924569f8f3008098330ca8498050253683c8,130
0x00da4264dcb9c8639bedca1f7cdcc5af52b5c90b,130
0x544d287f7bd0f3e118464ef0048b08672bea897b,130
0x1fada61cd2babf79ab2a16e268724101a535c187,130
0x4347e38c600a4945a28f92cdec12164648e8a561,130
0xa4fb77ed2cff6e193f4f6b9f3deeb2fd3a30c09c,130
0xa2f8620ef3700ca960cda439abb9bc12fe59b8bb,130
0xd0d918bd3b27b5c1e1019af2d3857fb6c5a3b22f,130
0x98a4cfa4e0948231ae554cdf720eb794495b0d05,130
0xe5ef8da5a3e0ccf856c1b55e4fa4e6c8cec8d888,130
0x957afaa5100b52e4d41eb0a74463ff6fdcf66e49,130
0xf4ed9b38b3384c8b20ca870feb07856f8ef2a2d2,130
0x8b827d7470aa57cd3ac43b03ab388ea2a767294b,130
0x2129610c25ff038e445431a32b511bd73ec39a46,130
0x1d0d0f94f340e7d49af6a7d6c8a519a88366c7b3,130
0x507239946a237f49f98b7323bdad90e6e35cce43,130
0x6e81e6b7568458f3379c0a5915c354c3fa258f42,130
0x290344f493e64b02f0626121e5e4195cd2e4b7b2,130
0x70503ebc28f5908c741fff18af513fffe2b4dce1,130
0xffdaad98d35bc71447d09c10250de18dbcde1f2f,130
0x437f8dcf440c297ad4d305c3ff589c53cfbc3cf4,130
0xc7097f4e259d901eea2101f199d9ce80d28ef923,130
0x74206b0f6e4d6fe615ddc3116d886bdda253ca83,130
0x1d57a0cf5c83d3430e06733bced0708b1eabf8f5,130
0x9af7a0b2807f81e3913ba7c06334af078297be9a,130
0xbe1d9252cfa89b8a532b83c18c6b8d4d69c7df32,130
0xbcba7bc13c38ade053a429896f17670b4269f8af,130
0xeb67e66b588bb2935ae767bc6c359da9de5f0ab6,130
0x1ad03adee20b2b7eead452c9d98f019c143c6907,130
0xaa7cddfb9332cae96ca556641935c2a2308f0e4f,130
0x921a9dbbc4513a13ddab45ca8cabd6b6b7f5bc55,129.6
0xb88c2c0fcebfc869c5f13ee792b15c0349f74994,129.2
0x08722df521682ffd9c7045460529f8ba8bc8f803,129
0xae189a22c0c354714264c153f0bab10765ce7ad9,129
0xd8e516820a7181d173e5b674536e3a2e0976c922,128.9059023
0x85e39ed3df2ac2dcb6ddb652ccc5345bc5c26261,128.2971338
0x98fc7c6ac28b79899e8366e8aa366f4e8bd4d7f8,127.2
0x3ec422953f296bdab0007b9d9d095bf5e2bf4f36,126.2971338
0x051200bab225ae5b716d8c5f8bfb1ecbdd2701d0,126.2
0x3bab5e698d4cfe4741a192e43323bea6101d7898,123.5
0x7a5bbdf57f8cd7b47f1f70deec306f135e155995,123.48
0xc2e3763ca17f2c3e28e002dbd36fee7dec7ef1d7,122.4727898
0x271c4dc41df9128983a77dff3d23139f56d097b5,121.2971338
0x0ad5f520fc60bb9efd2cab1a6f5beb406a8629e8,121
0xc42a442808f9f235c2ff0ca1c83401807ff9c76f,120.7971338
0x90d44a1f7a09c64d2825022afd152f33b0952d25,120.2971338
0x531c940b98429fb833a5bd3f34c08cc46027b332,119.6
0xdc00a5e937362dfc7ca8b7d3993a1977da3ee5ca,119.4323779
0x77fe2528ff1cae3aa26a521a1d6b024d31d23577,119.2971338
0xb24ade4f199bf4989a4a46bed19dcc01c61c50e9,119
0x20e1ac8b45e48094ad70c27ce4c3811e32d8d531,118.2
0x5e7fba8becafabbcbbad02674d41f9cd6a0d01d5,117.2971338
0x132777c3e378ec25479c7963c3d0da37ebb04911,116.8918047
0x684abf1a86e0e0e8984cbd015e8da2866e32138a,116.2971338
0xb510b2c376033a0ad2110dda2e58de022230090a,116.1185714
0xaef32b611cd8ffa8afaf5f027f7fbad94fe2c281,115.2971338
0x56aecf3abba6cc2f0c2e0972cc7602fb26e34202,113.2971338
0x7130aebab586922006445932403f49cc09e1649f,113.1459023
0x5170eb5bd970cfb79ffd134e11f32be2cc4be104,112.4323779
0xd52791594f7783f7a376dfa61e907b4637abb12d,112.2971338
0x4c6b4b7c9c1171008ce3fc705f11e280901d4375,112.2971338
0x7de2ad51e5fff56a33b2276ed5347ce16e85448c,112
0xe95ba7f6b66d326c28223e5f28c4deea779670a2,111.2971338
0x5657f2103b44c469cdc62b04ddcbde13a9c6d0d0,111.2971338
0xfc3700dec137b464e46b3db284d9f2921f34d6bd,111.2971338
0x229d891b3af88d2904e73173927361793d15a5dc,110.2971338
0x721b17c42525188b2858f69324be2e637c5798a4,110.2971338
0x062e80b482e60f0b95b6e178f4f3d9ee936d6d4b,109.2971338
0x0e7acdfd57dbf92d7a5811367ef0048d866ff75a,109.2971338
0x0f5e372dc06f43006a1a161517ee0ccc09a77c30,109.2971338
0x1542c1f8f5b61aab9b3c8e02fd3624aea64c2173,109.2971338
0x19a65a596e37feaed83948526c915e1c9ffbf9ab,109.2971338
0x204724121e75a5f6ad065848cada2d07fc671953,109.2971338
0x2321be8f84c0846a73311dcb95251817f07f2e57,109.2971338
0x23f5f3640cd76cd5657ec28e90b56fdd0028cdbe,109.2971338
0x257e115cfa6bd0c96763afd8bf2c1f40c7a9e866,109.2971338
0x2a5beebcfd2c05794977df89c87b4c8520766742,109.2971338
0x2b32f96bfcfa27429dc0b4497af4745b7771b791,109.2971338
0x2eb64ca0177a6349689fb6fd1e17dbf936c5de78,109.2971338
0x32cdbe072753c73ccb463bf8ba46d6d4fb9a322a,109.2971338
0x35a94678532c62a890163763829c36cd1d6f3aab,109.2971338
0x3fa8f004146479c6bbf2d3a9c9993af379920d33,109.2971338
0x493db6127aeccd595e3356fee0df1325a0b3ab67,109.2971338
0x557b5a68c378b2460ca2c60c2e8a334919523501,109.2971338
0x5d8541d438e64460b4b1f4b53ee046bb5f0e502f,109.2971338
0x6174b83a61390116c35dc5a18b9dbd239bd6d20a,109.2971338
0x66b1cbb66e8f74b65bdfde32969bb36387ec0c2c,109.2971338
0x6774d62d8158ba1f4434251e622274a9a58495a0,109.2971338
0x69ea058275eb7a9b80ba72d9cb47896d1ad7c970,109.2971338
0x70ae8381088e04d3825bcff72387ee8a9d532975,109.2971338
0x7c32046a23ca7e670940af3b5228b036643e297f,109.2971338
0x82620baca7ea7e7d1934eaf9814fef88b63efc25,109.2971338
0x8cd06ece0c9b74778ea9310cb157d0df10c91be0,109.2971338
0x9009e9e91d6ab85fbce042e91085508dc7f5c838,109.2971338
0x92b123b08e391634f8da2ccb3ee974261a7f461a,109.2971338
0x9a1b23fc9fae10dcd4431a616fd0a6b56aafe9c7,109.2971338
0x9b24d9d10bae52bd0ec8119e0560dd75d657bb3b,109.2971338
0xa0ddd7fee15ad33904f0e9e82df41ffbd5512429,109.2971338
0xad848985daa69f69eb2542becb9e1e20e34f7474,109.2971338
0xae68edb87e8b477d3dae92191deb5288d5ca2c2e,109.2971338
0xb0289d45b42a60c4071502c6a7bedd0e64b8d8c5,109.2971338
0xb4ee7b7e6d2ecaa4f72e758bd2799e154cb4eeb3,109.2971338
0xb9063c1758dddfe2e9ff0a7c6635497e9ae30929,109.2971338
0xba884c851514ac378337346a3a16fa6348a1b5f9,109.2971338
0xbc8fd4317c1c37f7ba9983e54b9fd3b277917425,109.2971338
0xc4c1e742a3e00901bd1321f00ca57aacc383473e,109.2971338
0xc50952dcd851d4177b6f252079c9f7df69e8cf77,109.2971338
0xcb326094147d8c038c8d65b969aa223d40cd18d8,109.2971338
0xcde0da7deebc26e6282ce1f79b015b202ed57bfa,109.2971338
0xce2981794d03e11f15520bfee486131c23743a6f,109.2971338
0xcff8f5ff5011ffc21ca5f42f68e3bf934bf3d24e,109.2971338
0xd6366047346914c9e7af211268f5ad3e1921bcae,109.2971338
0xdacef368cbe5771701fb8aff90e8e1bcffed059a,109.2971338
0xdbdd4285ee94eaaa6961cdee039e53f82cf5e1d7,109.2971338
0xe190e563f6682c08e96a0798ab48dd25d607ab83,109.2971338
0xe45e934e9f6cb7083f9e476199531ff855b7c149,109.2971338
0xf1593d9598e34c4890f93d5ef04c080999573e20,109.2971338
0xf5a832c73e4a61e7b31107d9d03c56a048cbb578,109.2971338
0xebae29c3c04795d383c756c535c9eff9a8a83acb,108
0x177b4cd8ab2b5ad714d6ab311f941c7fc94614cb,106.0154297
0xec2e7cd91509752eab9c7e4df3298e4890786b88,105.3384766
0xa7c5e021e9fc275b3500f9d01e22d600281ca22f,104.76
0x3bf65517f66bd39a7924449d0ccc4f15da9c06a2,104
0xc3b22686e8d3039f7738de668c2c885d265c15a9,103.4323779
0x171c5356c83e13a49f786a568c312843f6a66459,102.76
0x61599ad73d9d77834b96616d3d0a764422578890,101.76
0xfaf50f8b02c77b486504e0a2ca9828267814c926,100.6
0xb1d51501613be50085473497aaeffcb61d8be136,100.55
0x62a5a7fd8dac5b0a8c9d72347a2d5e37785b1b2c,100.4323779
0x3c38dd1368cf88819947fa016257db99c24ea4a5,100
0xd1ed332d6a3bad083021a9b830cefb7df73f97c7,97.6
0xeb0385942ca51adbd20a355f8ff669ac42a51118,96.76
0x8b22bc5467aff77a266e7ebfb5a2f8528de7380b,95.31237793
0x4535503c0154f12ef4baa3b493335789c40ea786,95
0xa25b58151fabab1d3823bafb93e2388d70e48f95,93.76
0x3ccc598fc5d5633cabcc0e6cf59fd099f62ea5fe,93.76
0x9af6d3f363131271a46d0e49dfde94554a614619,93.76
0x0fd2e98fce9f056e017469811e517433aacb22c4,93.6
0x3da11f8df9896ae2dc011f55f4147d2ff54a018d,93.53857143
0x6b975e699cfd9944c386502c21fad64bd1bace7d,93.53857143
0xcad21a4612edd5eba03fa18398fe28afebed3465,92.86475586
0xf71cff16fdb6a0c1a350075d093ea947136e9cf7,90
0x38d7ae49377576c9f2a876c9fae1a6019fb9136d,89.43237793
0x997f057098b3c7ee1fbde8dd7483a70e3862a15a,88.6
0xa48f81e900eb91008d1199a0b5a21342f2ef5b3e,88
0x59554e941f0369fa22a328789e375ce86379e88f,614.837707
0xd8ffeeaf562d504d40c0704bbfb71100c3e508e0,87
0x1d707ffecb4552bd272fb9d2f2db6cbeb5fca473,84.0154297
0xe39aab66d9dd924f348fd554f123b69a436f63e7,83
0x0deb920014a94c7bff27899bf62d844938e6486d,82.6
0x9328d3474b1ea098b0434da16f9ee98dfa9b871a,257.1918047
0xddc1aac91b1325b3c0ac114caa1be58273e985e0,80
0x1b24940e0f07dbc07d5b0908c6682b8652f00923,80
0x3f3694519bfb0c1e42289329fb9ae4b2da04e991,152
0xb1c14776d194caadfcf7fecebd24a00e5bdb06ff,77.86475586
0xf986eba94f87a28ab01e6b8444dbbce7f3f91d79,77.02590234
0xf4d33fcdc743e0234437964d088a54c73810da52,77
0x3dba27731d7fe1fd2232ff7eb88a08fc6a4cb276,76.02590234
0x8b721b6c3e89a5a066a423071a1a09dfa16d0bb2,75.29180469
0xd670f9d1940605fcda314bf3f3c13de21c4e6eb0,74.86475586
0x7df4a119042ad85911ddd1c7b4fab637e0135b43,74
0xfdb691bbdbac3db0199af406f3b920f4db89c54e,74
0x94875ecca07321a47911a96d6c22a867fc912099,73.88
0x451398700236481a2b549423a3f5f6332e60ffcb,72.86475586
0x8a67f314451c7706472e8f874a39e3ba3acfc290,72.86475586
0x8d9bd5c2e4b9372d181020035e274c45245ea71a,72.86475586
0x9826f88830da71f5dca56fbfcb6d809ba5c6c5d4,72.86475586
0x9d9167849eb0946656ff85ff9e40a7b0b7a30549,72.86475586
0xe9dc4ffa67f44383db12bb642513c5c44714be3d,72.86475586
0xcd620f17fea4b477badd3a154188cba472ac3634,72.6
0xec4281e8175ec69ffcea6870cfe81f7ac81c08d6,71.6
0xb566a1d320d24737a73c4517279f713dac13a5e5,71
0xdfad1bd1616e58f3acb081a14a4fc4446de9fc4c,71
0x8a8a24af74a85362418b955ed21c84073107f754,71
0x6be1950ee79f5fc7a1fc9f77c7639b064efabe55,70.43237793
0x110bbd9b7218365a3ca54d340ec5e3f65e0d28be,70
0xa30eb2cdc65125d5e201a67f4a8f02948fb14cac,69.43237793
0xbeccd13835101dd7c5c2aaacd918f6c6cb911845,69
0x396c36ebf6fa529df4b06df8d30c1aad4501ee02,69
0x35836a161bc292b241a3bbbbc3bb065b325eb0bc,68
0x0c77743bad21c9d10e78d6aa1ca58642662553c2,67.93237793
0xec7259837d8fa14158a5af5b23545ce4fa8b462a,67.88
0xf2fedb929a335f6c70c0b2d2b3a28a5b46abf7b1,66.98560872
0x56b0cd8db23a16294f244ad9a2ba69f9c8695216,66.6
0x1724e533732edde9e72c54820e8e95d54d3145e5,66.6
0x838f9880863d59a1ee87fd6eba81445addf5c8e8,65.6
0xb282308e51bb97cf7fcf734713d8a214067a9118,65.6
0x269dce61fd18ef1d612656bcfd026b7fd3e23c39,65.6
0xf5910cd63afeea7589603f070ad5f77017cf4bd3,65
0x4c27ae454f987d5a77ec202a6802aa87dc45bb6a,65
0xe3e84e5d769e8d822bdcdfe3eeada695999cd92a,185
0x9e4e2ba4ccc77c00d66be577e93476826f43ad31,64.81188965
0x73c440409d16a17b1dd2f71e3a42c177c1c9dd69,64.6
0xffb06ba566bcfc64fa712f96b1905fb8a6a9bb6e,61.6
0xb0907297818fee9d506fb1b48ea4e56e7b396151,61.6
0x350ceba298ae1fc815eb7ccd349017e8fa15aab2,61.6
0xd13346f6a8e7e1aab7cb2609d6e873d907bdcd16,61.6
0xfb2d07e3c70c718d28c2cb4e60cd1e1e60816a38,61.6
0xef2f753fd8a212a4e8c3313923019058b7add0a7,61.6
0xa321a1dd9aaf7b37145b2848031fceba911751b9,61
0x947966599abcae6752286151a75b8096c7e81c56,60.6039063
0xd2b04cabfa68f8597e10c3350a9c48763c2097be,60.6
0x6cab7fb64b29821b8cb5e994159bdf344c9be9c1,60.6
0x403f18f12c34ccdbdb149c3187e4d62e0bc568ef,60.6
0xe06aeabc1366cb7271ea627dc149caf2dd9fc30c,59.88
0x503ec296d10fe43df0a54aac1b87631eb46e7b84,59.6
0x001b7310c84aeca788a849a10184a910dae16267,59.6
0x387fa2703b9226e6f454e297a44f6c8803e22d8d,59
0x6bc9dc86ccba87a098dfd33bdd5598aaf3032e16,58.6
0x4db69a38474c3117ee875e866268c1fa592807db,58.6
0xa2cf72a6dd84125c7259971d9709c3319db2b302,58.6
0x0a40610098816499e814e01d9ec217fedd19f0ca,58.6
0xf0b4258cb511ab390d40a72048606663373ea342,58.6
0xee2f9ed3232184568f35a7d56d691ff539547cd1,58.6
0x885591165fed9818a453793437d49a904eb5b02a,58.6
0x2fea2a5cfd38afc535d2cc76a940227aeb10b24a,58.6
0x59fa9a248ef50a7c74f142952bf67a7374078b2e,58.6
0x9ddaf1c5cf3ffd71cc10423608b9227e89a0216c,58.6
0x00773abe8b8ccce9bec10729fec42efb956011f9,58.29180469
